filename,num_vars,num_clauses,avg_clause_length,var_counts_sum,solve_result,solve_runtime,clause_to_var_ratio,clause_density,max_clause_length,min_clause_length,clause_length_std,max_var_occurrences,min_var_occurrences,var_occurrence_std,var_density,avg_var_per_clause,literal_count,literal_to_clause_ratio
15c53f73c62a78c24bf5974e4a7afcd8-18_1.cnf,3008,9984,2.7371794871794872,27328,TIMEOUT,1800.0106201171875,3.3191489361702127,0.3653395784543325,3,1,0.4683875708239055,38,3,5.094134245589502,9.085106382978724,2.7371794871794872,27328,2.7371794871794872
77b103479539a71c9fe27ac5333eea89-huck.col.11.cnf,740,6094,2.0971447325237937,12780,UNSAT,34.75825333595276,8.235135135135135,0.4768388106416275,10,2,0.8761967593716787,107,3,14.67973165792124,17.27027027027027,2.0971447325237937,12780,2.0971447325237937
9f4e6f3722c1ea1e361c8ac1713265bb-eqbparrc14spwtcl14.cnf,4838,14431,2.3332409396438223,33671,TIMEOUT,1800.0071341991425,2.982844150475403,0.428588399512934,3,1,0.4715188292352252,132,4,6.077716676979141,6.959694088466309,2.3332409396438223,33671,2.3332409396438223
c99545a6d6efcbe3f88565f7705266bd-toughsat_28bits_0.cnf,1046,22857,6.528436433633739,149227,TIMEOUT,1800.0270869731903,21.851816443594647,0.1531693326274736,27,1,1.936397278828822,988,0,113.0710077284862,142.6644359464627,6.528722054512841,149227,6.528722054512841
6b7e3415d7bd20be605b1f9723c43d68-Carry_Bits_Fast_5.cnf.cnf,15050,59879,2.9964261260208085,179423,SAT,12.305687665939333,3.978671096345515,0.3337309040646963,3,1,0.0844687834833887,284,5,16.270240553797077,11.921794019933555,2.9964261260208085,179423,2.9964261260208085
3f266eb6ee4251b947c582f7c6a59d67-problem_23.smt2.cnf,6590,19507,2.353975495975804,45919,UNSAT,455.4103403091431,2.960091047040972,0.4248132581284435,3,1,0.4784160311070675,131,1,4.749574602113,6.967981790591805,2.3539754959758037,45919,2.3539754959758037
262009b8df6350761c7dfc8761f0af79-intervals788.cnf,2449,52709,2.042763095486539,107672,TIMEOUT,1800.0210962295532,21.522662311147407,0.489533026227803,88,1,1.384382690396719,85,1,21.26001427448751,43.96570028583095,2.042763095486539,107672,2.042763095486539
77a0ff05f77e03cfe3261b41143edaa3-dist4.c.cnf,15258,68130,2.8634081902245705,195084,UNSAT,42.54962468147278,4.465198584349194,0.3492341760472411,49,1,1.4783573771383187,273,0,17.54268840554231,12.78568619740464,2.8634081902245705,195084,2.8634081902245705
3e7dc7350195104b76b7d03ab5b0af8f-SC23_Timetable_C_490_E_50_Cl_33_D_6_T_50.cnf,253201,823946,2.680673248004117,2208730,TIMEOUT,1800.0359308719635,3.25411826967508,0.3730406161006551,50,1,0.7618018970482152,110,1,13.694265117435172,8.723227791359434,2.680673248004117,2208730,2.680673248004117
19b52d829868a2daacbb67b94c47d9b8-knight_14.cnf,4680,39640,2.914583385888348,115537,TIMEOUT,1800.0210089683533,8.47008547008547,0.3430935544457619,8,2,0.8990448504598582,40,6,6.930572308304547,24.687393162393164,2.914656912209889,115537,2.914656912209889
3cb37fe32fcf19f1603f8eea0273817b-rubikcube912-sc2017.cnf,3090,62778,3.174949823186467,199317,TIMEOUT,1800.0110499858856,20.316504854368933,0.3149656075497825,24,1,0.6447320956530481,890,2,82.26318655352647,64.50388349514563,3.174949823186467,199317,3.174949823186467
8b28fd275b5e5900b835781bfdd1feb6-eqsparrc14spctbk14.cnf,4136,12325,2.3332251521298173,28757,TIMEOUT,1800.0089404582975,2.9799323017408126,0.4285912995096846,3,1,0.4715383567889153,56,4,4.680606474249369,6.952852998065764,2.3332251521298173,28757,2.3332251521298173
5cd4201889cc2a8764ee86def29d8ffa-UCG-20-10p1-sc2009.cnf,259258,1388006,2.4150234220889537,3352067,SAT,167.99387454986572,5.353763432565244,0.414074659008904,10,1,0.9812180375027144,64,4,12.634433682523726,12.929464085968418,2.4150234220889537,3352067,2.4150234220889537
aa91e3e3aa382f2be3d3603be47fca42-sdiv16prop.cnf,3602,10484,2.333269744372377,24462,UNSAT,288.8519821166992,2.910605219322598,0.4285831084948083,3,1,0.4715843389482377,100,2,5.610358735954274,6.791227096057746,2.333269744372377,24462,2.333269744372377
4a11c696d6174ab3660e4abaa44ee432-partial-5-19-u-sc2007.cnf,262368,1247451,2.319177266281401,2893060,TIMEOUT,1800.0141580104828,4.754585162824735,0.4311873932790885,10,1,0.9104565727396584,42,2,7.463651041198912,11.026725820221978,2.319177266281401,2893060,2.319177266281401
a8674bfdde8aa2a0468521abffabd6b7-CarSequencing-90-02_c18.cnf,48941,552747,3.319590482462171,1834897,SAT,11.901264905929564,11.294150099098916,0.3012414320803838,200,2,5.513407293420037,1234,7,110.10987360546127,37.49202100488343,3.3195964880858693,1834897,3.3195964880858693
4b65652b89a4cf69d9aaeba0aff08ffe-at-least-two-aaai10-planning-ipc5-pathways-17-step20.cnf,150831,768915,2.50519888414194,1926285,UNSAT,97.37132382392883,5.097857867414524,0.3991699047648712,50277,1,57.35708642159291,77,5,9.84371597341808,12.771147840961076,2.50519888414194,1926285,2.50519888414194
8d0d8d3bf320c710d2691ff31032dc01-sum_of_3_cubes_145_bits_74.cnf,366442,1829989,3.1342538124546104,5735650,TIMEOUT,1800.0516815185547,4.993939013541024,0.3190552073435443,145,1,0.9461347792468968,1523,1,38.663702780500245,15.652272392356773,3.1342538124546104,5735650,3.1342538124546104
8390dca257561c53bf4eb6e158a2285f-mp1-klieber2017s-0490-024-t12.cnf,30503,91448,2.3333916542734667,213384,SAT,77.51551079750061,2.998000196701964,0.4285607168297529,13,1,0.4727223274576079,1226,5,31.227601754251115,6.995508638494575,2.3333916542734667,213384,2.3333916542734667
117e5ce2f2189661c2d693df1593969e-dist6.c-sc2018.cnf,15254,68118,2.863442849173493,195052,UNSAT,41.77139902114868,4.465582797954635,0.3492299489366938,49,1,1.478472043103092,273,0,17.544637780439402,12.78694113019536,2.863442849173493,195052,2.863442849173493
2dd2843e84e1c73b9a3fd45d4f13a2fa-ktf_TF-3.tf_2_0.02_24.cnf,24280,104842,2.7596478510520592,289327,UNSAT,1732.5553023815155,4.318039538714992,0.3623650748115454,3,1,0.4287680385159033,77,1,11.086701099318873,11.916268533772651,2.7596478510520592,289327,2.7596478510520592
0616ca6b1e0ae639d12e19ed310963a9-satcoin-genesis-SAT-4.cnf,134781,648806,3.0089240851656736,1952208,SAT,0.511798620223999,4.813779390270142,0.3323447091703343,65,1,0.4302044417882726,124,0,9.667110421343478,14.48429674805796,3.0089240851656736,1952208,3.0089240851656736
1f1ab0fd7da480fb9736da2b3e985fb8-TT7F-33-26.cnf,5984,307868,29.73779022178336,9155314,TIMEOUT,1800.020245552063,51.4485294117647,0.0336272464275938,35,2,5.0972377467853,14031,0,2147.096259543479,1529.96557486631,29.73779022178336,9155314,29.73779022178336
df4c86b3a6551fa9f72a188b0701bea5-DLTM_twitter799_70_13.cnf,15954,88840,2.642368302566412,234748,SAT,48.54125952720642,5.5685094647110445,0.3784483786869324,13,1,0.5308294388679837,111,3,12.023100256822238,14.71405290209352,2.6423683025664113,234748,2.6423683025664113
7101289c67f4c4ba117ad06ebb7d18a0-6s184.cnf,33368,97516,2.3333196603634274,227536,UNSAT,230.7422263622284,2.9224406617118195,0.4285739399479643,3,1,0.4714214397263627,2696,0,16.90601416135954,6.818988252217694,2.3333196603634274,227536,2.3333196603634274
4c29bdee73acf1a9dee934107214e2e9-knight_20.cnf,189446,2004246,2.68369950594887,5378794,TIMEOUT,1800.144498348236,10.579510784075673,0.3726199590465818,399,2,7.71260063956901,418,6,46.02503044482699,28.39222786440463,2.68369950594887,5378794,2.68369950594887
a1ec978756e656638b7e34cef5ecaf6d-quad_res_r26_m27.cnf,4241,21874,3.266526469781476,71452,TIMEOUT,1800.0375981330872,5.157745814666352,0.306135587527291,4,1,0.6830056993013321,192,4,16.175272770314358,16.84791322801226,3.266526469781476,71452,3.266526469781476
8c0af30cc2a89e3fee97852633bed956-div_miter_lec_1.cnf,20089,88316,2.95195661035373,260705,TIMEOUT,1800.0159661769867,4.396236746478172,0.3387583667363495,5,1,0.8067154387421344,2230,0,46.194361687576695,12.977500124446214,2.95195661035373,260705,2.95195661035373
567964f034c8ffa65952897ce4927c6c-ablmulub16x4o.cnf,2958,8709,2.3331036858422323,20319,UNSAT,87.20443773269653,2.94421906693712,0.4286136128746493,3,1,0.4715668222125344,79,2,4.873253857775746,6.869168356997972,2.3331036858422323,20319,2.3331036858422323
a64f3c1afd7e0f6165efbe9fc2fc8003-pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,190,632,2.9968354430379747,1894,TIMEOUT,1800.0244145393372,3.3263157894736843,0.3336853220696937,3,2,0.0561653143965158,10,7,0.3061692541526107,9.968421052631578,2.9968354430379747,1894,2.9968354430379747
91b88d172a08e2a57c189bddff51bfd5-22_1.cnf,3648,12160,2.7421052631578946,33344,TIMEOUT,1800.013597488403,3.333333333333333,0.3646833013435701,3,1,0.4609096149249146,46,3,5.661314076242916,9.140350877192985,2.7421052631578946,33344,2.7421052631578946
9315761d5ccdcab3793023d1884da49c-IBM_FV_20002_31_1_rule_1_SAT_dat.k95-sc2007.cnf,141985,635036,2.5355341499786626,1610158,TIMEOUT,1800.0255966186523,4.47255696024228,0.3943935936721738,18,1,1.496228530067247,734,1,29.19552089010832,11.340338768179738,2.535538142719468,1610158,2.535538142719468
71dbf7ab78ef93c3d491c67752f03fd1-hwmcc10-timeframe-expansion-k45-nusmvguidancep9-tseitin.cnf,64138,181073,2.333318606307953,422501,UNSAT,1.224168300628662,2.823178147120272,0.4285741335523466,3,1,0.4714227439727123,73,1,5.144021474440505,6.587374099597742,2.333318606307953,422501,2.333318606307953
6dca14e1af1795565d1e502ddc7d376b-hash_table_find_safety_size_15.cnf,7780787,35887010,2.9163518498754843,104659148,UNSAT,136.91282653808594,4.612259659594845,0.3428941538870544,3293,1,2.421763461995115,116787,0,108.70149335090842,13.4509719903655,2.9163518498754843,104659148,2.9163518498754843
085b8ebc423dcbd70eceaa04229cf5cd-summle_X111102_steps8_I1-2-2-4-4-8-25-100.cnf,112049,234322,2.843301098488405,666248,SAT,34.65571403503418,2.091245794250729,0.351703870030379,65,1,2.471769690190141,355,0,15.539720162162595,5.946041464002356,2.843301098488405,666248,2.843301098488405
98aa097618257b904b2b10c5314e1f02-sha1r17m145ABCD.cnf,3831,15571,3.269218418855565,50905,SAT,830.494469165802,4.064474027669016,0.3058835084962184,4,1,0.6598398532629814,33,4,5.893446227138616,13.28765335421561,3.269218418855565,50905,3.269218418855565
1c2bd05b935d6c3239907159f13f2a1d-sted5_0x0-40.cnf,2345,58359,3.708271217807022,216411,SAT,0.7152190208435059,24.886567164179105,0.2696674383464796,6,1,0.671621575560916,397,36,84.78614512369245,92.28614072494668,3.708271217807022,216411,3.708271217807022
4501f9a0e9fab5d5cff7133022b1f780-50bits_11.dimacs.cnf,836,19244,6.825452088962794,131349,SAT,408.34818482398987,23.019138755980865,0.1465104416478237,24,2,2.112122831236762,1081,10,195.39436794692216,157.11602870813397,6.825452088962794,131349,6.825452088962794
747dc5ab91852032da996ee5836a5b28-ezfact64_6.shuffled-as.sat03-1522-sc2002.cnf,3073,19785,3.7705837755875664,74601,SAT,48.66498279571533,6.438333875691507,0.2652109221056018,4,1,0.4432790580950222,128,5,15.451449640769235,24.27627725349821,3.7705837755875664,74601,3.7705837755875664
fdf04701e17847f89febdb886836029c-MM-22.cnf,24975,111780,3.2028985507246377,358020,TIMEOUT,1800.014528989792,4.475675675675675,0.3122171945701357,4,2,0.8940983660988637,162,11,13.569126646727858,14.335135135135134,3.2028985507246377,358020,3.2028985507246377
01bd0865ab694bc71d80b7d285d5777d-shuffling-2-s1480152728-of-bench-sat04-434.used-as.sat04-711.cnf,505536,1596837,2.5600415070542577,4087969,UNSAT,22.071181535720825,3.1587008640334218,0.390618666628832,315,1,1.3783490790606676,307,2,12.697198523574158,8.086405320293707,2.5600415070542577,4087969,2.5600415070542577
fc794887d3aede5fdd422a501f730032-6s20.cnf,61555,183916,2.3333260836468823,429136,UNSAT,299.600457906723,2.987832020144586,0.4285727601506282,3,1,0.4714134916793297,1047,4,17.76286788049478,6.9715863861587195,2.3333260836468823,429136,2.3333260836468823
9ea8deb8313d93e60743638909f37d6c-Circuit_multiplier29.cnf,1109,21597,6.539241561327962,141228,TIMEOUT,1800.0141308307648,19.474301172227232,0.1529229331294077,26,1,2.1031861076334413,972,0,128.3061366112801,127.34715960324615,6.539241561327962,141228,6.539241561327962
4348c6b9af237291558b154a9de82969-aws-encryption-sdk-c:aws_cryptosdk_priv_hdr_parse_aad.cnf,7484099,34438740,2.969465549552626,102264652,UNSAT,661.9869132041931,4.6015879800627975,0.3367609367115433,22934,1,8.602397675596864,18572,0,60.57131118517377,13.664256980031931,2.969465549552626,102264652,2.969465549552626
13538df69c3bc26707750ba55d90c9b0-blocks-blocks-37-1.130-NOTKNOWN.cnf,559571,10223027,2.1767620294850047,22253097,UNSAT,273.3878552913666,18.26940102328391,0.4593979435761233,1408,1,7.53616931168473,4259,4,76.98489967951728,39.768138448918904,2.1767620294850047,22253097,2.1767620294850047
0855033e761d91ae367e867c5a569f9e-atco_enc1_opt2_10_15.cnf,9590,150623,4.187421575722167,630722,UNSAT,98.170024394989,15.706256517205423,0.2388104426355827,11,1,1.581666944094933,979,1,142.63095989681864,65.7687174139729,4.187421575722167,630722,4.187421575722167
b96071f89fa1b1670b8375010b1dd42b-SCPC-500-9.cnf,500,15678,5.468235744355147,85731,UNSAT,16.713608264923096,31.356,0.1828743395037967,38,2,7.375611703690448,243,88,36.038265163573,171.462,5.468235744355147,85731,5.468235744355147
fc538412229f86bc7016b8bc0aca3924-g2-T83.2.1.cnf,3421205,11829226,2.584374582073248,30571151,UNSAT,418.428493976593,3.4576197567816016,0.3869408122710198,112,2,0.6171465302083656,8483,2,36.10205380105135,8.935784613900658,2.584374582073248,30571151,2.584374582073248
f20c2aa0f9cced05a74031e0a3afaa1a-SC23_Timetable_C_473_E_50_Cl_32_D_6_T_50.cnf,250094,817098,2.6828250711664943,2192131,SAT,18.19069194793701,3.2671635465065134,0.3727414100708397,50,1,0.7524789744398421,110,1,13.76745544424684,8.765228274168912,2.6828250711664943,2192131,2.6828250711664943
816c8c3f443d22ccb9c0783c66adc630-sha1r17m75a.cnf,3603,14802,3.2555060127009865,48188,SAT,159.85936641693115,4.1082431307243965,0.3071719100190919,4,1,0.6638745201165724,50,4,6.019210633273368,13.374410213710796,3.2555060127009865,48188,3.2555060127009865
5d471ba40853f3e82d2e9af5cf2a5f4f-apn-sbox5-cut4-symmbreak.cnf,15040,86081,3.615954740302738,311265,TIMEOUT,1800.0144243240356,5.723470744680851,0.2765521340337012,5,1,0.5278552329375029,1364,5,110.16988312306208,20.695811170212767,3.615954740302738,311265,3.615954740302738
cb43d6462c351764815a693fbf94cb71-sin.c.75.smt2-cvc4-sc2016.cnf,7916927,32591905,2.7436139740834418,89419606,TIMEOUT,1800.403958082199,4.116736834885556,0.3644827623150117,110,2,1.8527517333799737,155449,3,71.73721804165967,11.29473670781605,2.7436139740834418,89419606,2.7436139740834418
dd8c8076f5ab52d68648983ed1de7dde-11pipe_11_ooo-sc2011.cnf,88289,4187694,2.963529331417243,12410354,TIMEOUT,1800.0476236343384,47.43166192843956,0.3374354994224983,341,1,9.91599734468057,49080,4,715.2237025037837,140.5651213627972,2.963529331417243,12410354,2.963529331417243
28f29fe949422ec88892e18073de065c-5col100_15_6.shuffled.cnf,300,4059,5.767184035476719,23409,UNSAT,2.4676973819732666,13.53,0.1733948481353325,6,1,0.8163440262751882,79,78,0.1705872210923193,78.03,5.767184035476719,23409,5.767184035476719
83cf6bfa7945b54e8c4ac659d1a4359e-SC23_Timetable_C_473_E_52_Cl_32_D_6_T_50.cnf,246715,800286,2.6778264270523287,2143027,SAT,180.2946479320526,3.2437670996899257,0.3734371988780356,50,1,0.7591144978202727,110,1,13.735898654034548,8.68624526275257,2.6778264270523287,2143027,2.6778264270523287
38833d6a1ff6a56ef22bd2dc1e3fdde7-rbsat-v1150c84314gyes10.cnf,1150,84314,2.012453447825984,169678,TIMEOUT,1800.014259815216,73.31652173913044,0.4969059041242825,23,2,0.51124095687294,213,81,24.9611708440426,147.54608695652175,2.0124534478259837,169678,2.0124534478259837
e42f6b72cb0b43dd520446914aaa0b01-CNP-5-300.cnf,26585,204701,2.0779038695463137,425349,SAT,64.16193222999573,7.699868346812112,0.4812542171252312,5,1,0.4772009624158798,62,7,5.998372907863415,15.999586232838066,2.0779038695463137,425349,2.0779038695463137
360d0e76b0c7a3c333cb2ffc5fc1d20b-magicSquare-9_glb.cnf,10226,85868,2.854951786462943,245149,SAT,62.12354040145874,8.39702718560532,0.3502686121501617,81,2,2.942319882479054,222,10,40.92944419338022,23.973107764521806,2.854951786462943,245149,2.854951786462943
b5028686db9bd1073fa09cbd8c805f47-spg_200_316.cnf,365895,1919309,3.433158496104588,6589292,UNSAT,41.28673768043518,5.245518523073559,0.2912769687547615,7,2,0.986724104837051,67,6,9.795069907487564,18.00869648396398,3.433158496104588,6589292,3.433158496104588
6901858f1edbe3b1d327902dab720326-reconf20_20_grid10_4_4957.cnf,25460,98168,2.9590090457175453,290480,UNSAT,401.3292798995972,3.855773762765122,0.3379509776920958,100,1,4.703353812269328,86,3,21.15527026610296,11.409269442262373,2.9590090457175453,290480,2.9590090457175453
3354c5f91c523cfc42dab6a40129d102-size_5_5_5_i003_r12.cnf,3220,12439,2.723691615081598,33880,SAT,178.3653085231781,3.863043478260869,0.3671487603305785,4,1,0.6791443759982603,56,4,10.965579663113775,10.521739130434783,2.723691615081598,33880,2.723691615081598
0a279c478775cdeede51ad431aebf200-24_0.cnf,3968,13248,2.743961352657005,36352,TIMEOUT,1800.010488986969,3.338709677419355,0.3644366197183099,3,1,0.4580464276766139,50,3,5.927501645248412,9.161290322580646,2.743961352657005,36352,2.743961352657005
2934a7db9d5b4f1ac33f8508be9700c2-udiv35prop.cnf,10972,32257,2.334718045695508,75311,UNSAT,80.27486443519592,2.939938024061247,0.4283172444928363,3,1,0.471957495572783,143,2,8.677768590162822,6.863926358002187,2.334718045695508,75311,2.334718045695508
1b86f59ce4c43f19f0ad1238f8c362b4-PRP_30_37.cnf,172792,1032660,5.012664381306529,5176378,SAT,13.36125111579895,5.97631834807167,0.1994947045984663,37,1,2.677569870431478,454,3,37.72024314380645,29.957278114727533,5.012664381306529,5176378,5.012664381306529
2a3365659589da4f9812e5d96d3935b0-vlsat2_35929_5082743.dimacs.cnf,35929,5082743,2.006477014478206,10198407,TIMEOUT,1800.0747599601746,141.46630855297948,0.4983859734172209,61,1,0.6126835414366156,585,1,148.39672910184527,283.848896434635,2.006477014478206,10198407,2.006477014478206
0d5d58188ed3b93eb0e7b97f58f3f25a-T103.2.1-sc2017.cnf,2943830,10335595,2.6088821204778245,26964349,UNSAT,767.5441491603851,3.5109347346823694,0.3833059348104417,666,2,0.6584292529686498,3431,1,20.27402388937369,9.159614855477388,2.6088821204778245,26964349,2.6088821204778245
031757c0a6797eddf3e84bcefbbdb753-b2005-p2-14x14c17h9-Ser4-0.cnf,147983,30728040,2.8321407092674966,87026133,TIMEOUT,1800.1520228385923,207.64574309211196,0.3530898011979919,10,1,0.4377307587565526,272324,0,1657.1471136689097,588.0859361273668,2.8321407092674966,87026133,2.8321407092674966
a0c7aea176b5a2b65c27c8af7039326b-grs-160-64.cnf,224116,660286,2.691279233544252,1777014,UNSAT,231.25113821029663,2.9461796569633583,0.3715705109807801,3,1,0.463948082264012,568,1,5.863819678045754,7.928992129076014,2.691279233544252,1777014,2.691279233544252
db7120e95be7d1eb973e4e0f84d6e19f-002-sc2013.cnf,4128,126580,6.58740717332912,833834,TIMEOUT,1800.0129053592682,30.66375968992248,0.1518047956787562,8,1,1.3928749209381843,2601,1,230.9190308502258,201.99467054263565,6.58740717332912,833834,6.58740717332912
9dd246543ae101f829b5cfc226473675-vlsat2_29736_3780419.dimacs.cnf,29736,3780419,2.0071775112758665,7587972,TIMEOUT,1800.048912525177,127.132734732311,0.498212038737096,56,1,0.6169351131508903,527,1,133.34152519772698,255.17796610169492,2.0071775112758665,7587972,2.0071775112758665
334aa882de28856fc8c75885285d2a3c-HCP-446-105.cnf,29934,247657,3.379666231925607,836998,SAT,529.4887413978577,8.273434890091535,0.2958872064210428,14,1,0.7254604813452571,155,5,13.352979001924831,27.961448520077504,3.379666231925607,836998,3.379666231925607
50fe031e6606609efecf449fb873f581-atco_enc1_opt2_20_12-sc2014.cnf,171148,6595658,3.2282671418075344,21292546,UNSAT,626.1823923587799,38.53774510949587,0.3097637079191939,11,1,0.9886821388755452,1026,2,120.16161102363684,124.41013625633954,3.2282671418075344,21292546,3.2282671418075344
e8c79a0ee6be39b6b2211c9a527c192a-randomG-n20-d05.cnf,420,1051,2.1598477640342533,2270,TIMEOUT,1800.012214422226,2.5023809523809524,0.4629955947136563,15,2,1.174233995568386,13,0,5.515171817940564,5.404761904761905,2.1598477640342533,2270,2.1598477640342533
b119165e8b1a21c5a2d9d382eefcf122-a_rphp056_05.cnf,588,10225,3.839217603911981,39256,TIMEOUT,1800.0147273540497,17.389455782312925,0.2604697371102507,56,2,1.2981715085481895,442,5,79.61987354322129,66.76190476190476,3.839217603911981,39256,3.839217603911981
00a62eb89afbf27e1addf8f5c437da9b-ortholatin-7.cnf,6076,101038,2.406886517943744,243187,SAT,1.7251214981079102,16.629032258064516,0.4154745113842434,49,2,1.6654796921501405,151,8,37.397055194929905,40.024193548387096,2.406886517943744,243187,2.406886517943744
4b537d3c18082eb884bf9429b8146214-gaussian.c.75.smt2-cvc4.cnf,1987158,8561035,2.743746638110929,23489311,SAT,297.6279125213623,4.308180325872427,0.3644651390583572,52,2,1.5932589298837303,21004,2,61.86282281534197,11.82055528548812,2.7437466381109292,23489311,2.7437466381109292
254379ba985f92132932ecfbeffc9b54-queen13_13.col.13.cnf,2028,80041,2.021114178983271,161772,TIMEOUT,1800.0202207565308,39.46794871794872,0.4947765991642558,12,2,0.4590163191844409,97,73,6.091996884068696,79.76923076923077,2.021114178983271,161772,2.021114178983271
2900e0902b39ca81551fc80aca4bf201-apn-sbox6-cut4-helpbox30.cnf,137472,810948,3.662069577827432,2969748,SAT,873.963222026825,5.8990048882681565,0.2730696341911839,6,1,0.5630687909906315,5460,5,225.5174019741515,21.60256634078212,3.662069577827431,2969748,3.662069577827431
3d38ffe08887da6cbe9b17ce50c4b34c-3bitadd_32.cnf.gz.CP3-cnfmiter.cnf,73337,308212,2.580580898861822,795366,UNSAT,20.657346963882446,4.202680775052157,0.387509649645572,32317,2,82.32766432953986,32319,0,173.1082462255739,10.845357732113394,2.580580898861822,795366,2.580580898861822
c1b5c3d1016de7baeb0ddb3a2ab2d891-SCPC-900-27.cnf,900,41618,3.602864145321736,149944,SAT,20.57169222831726,46.24222222222223,0.2775569545963826,82,2,9.11176028895146,229,111,25.287045041158535,166.60444444444445,3.602864145321736,149944,3.602864145321736
5a7042323ef6e8a5c06845289e668def-sted1_0x0-637.cnf,13431,336166,3.74571491465526,1259182,SAT,271.8679184913635,25.029111756384484,0.2669717324421727,6,1,0.6375588825130468,445,46,93.10804710026046,93.75191720646266,3.745714914655259,1259182,3.745714914655259
7ba40e48181c3dcc086194bd886ce467-terminator_03_true-unreach-call_true-termination.i.cnf,136902,1257615,3.017044962090942,3794281,UNSAT,28.13369083404541,9.186242713766053,0.3314501482626089,1030,1,16.99389696249523,8234,0,174.75185275532658,27.71530730011249,3.017044962090942,3794281,3.017044962090942
41c39c9a2d75ca50b603ea7c3d86106a-brent_63_0.cnf,75330,334611,3.230936819172113,1081107,SAT,1.0072271823883057,4.441935483870968,0.3095077545515846,4,1,0.8948176834661319,162,3,14.614914409771451,14.351612903225806,3.2309368191721135,1081107,3.2309368191721135
2226a27a174c7ddb3f2d48840b0f8b7a-MM-23-2-4-B.cnf,26541,117207,3.1782999308915,372519,TIMEOUT,1800.0239083766935,4.416073245167854,0.314633616003479,4,1,0.8868222926455719,163,11,13.47692175366271,14.035605289928789,3.1782999308915,372519,3.1782999308915
912b89dd471295d3c72c66d0192dff72-randomG-B-Mix-n18-d05.cnf,511,1117,2.2399283795881826,2502,TIMEOUT,1800.013876914978,2.1859099804305284,0.4464428457234212,13,2,1.344673231871068,23,0,5.279933384694512,4.89628180039139,2.2399283795881826,2502,2.2399283795881826
23e61c50ee2ac5cad1d337572abdebcf-aws-encryption-sdk-c:aws_cryptosdk_priv_hdr_parse_edks.cnf,6223841,31124252,2.9561671072448585,92008490,UNSAT,326.9830536842346,5.0008109140320265,0.3382758699767815,27498,1,8.187867212806132,21768,0,65.00483805079075,14.783232733612572,2.9561671072448585,92008490,2.9561671072448585
fd35244b9fd3879209545ee404824b39-b04_s_unknown-sc2013.cnf,290693,1262210,2.8527582573422805,3600780,SAT,77.1512999534607,4.342072220521306,0.3505379390021051,4,2,0.8007892584566898,83,3,8.392661199716095,12.386882381068688,2.8527582573422805,3600780,2.8527582573422805
1b8e995452d94c2db70cedf14a3f26da-countbitswegner128-sc2011.cnf,98048,293759,2.3333242555972755,685435,UNSAT,1514.4711883068085,2.9960733518276763,0.4285730959171913,3,1,0.4714157536945168,14,1,2.446549864088524,6.990810623368146,2.3333242555972755,685435,2.3333242555972755
03c44a93577c98119dc498053888937a-ctl_4291_567_1_unsat_pre.cnf,15232,147244,3.3885523348998943,498944,UNSAT,535.2589862346649,9.666754201680671,0.2951112750128271,4,2,0.7941121511875424,113,6,23.61137033333114,32.7563025210084,3.3885523348998943,498944,3.3885523348998943
c82eee3badbc8432dad72d1d575a0ea6-preimage_80r_495m_160h_seed_379.cnf,56108,224206,3.0599448721265263,686058,SAT,156.3525664806366,3.9959720538960575,0.3268032731926455,5,1,0.9555762961782406,121,3,15.724834784067928,12.227454195480146,3.0599448721265263,686058,3.0599448721265263
93be9c580b2c695ee9c9339a62765f87-mrpp_8x8#20_24-sc2014.cnf,22022,173405,2.955145468700441,512437,SAT,82.0199761390686,7.874171283262192,0.3383928170682445,5,1,1.0901656941791469,58,0,14.523518758031091,23.26932158750341,2.955145468700441,512437,2.955145468700441
bcb2104a3558d87ac3b2107c10d54648-mp1-blockpuzzle_5x12_s6_free3.cnf,3960,496620,2.006326768958157,996382,UNSAT,364.6162564754486,125.4090909090909,0.4984232954830577,66,1,0.7044364858108196,253,249,1.1315790407193762,251.61161616161615,2.006326768958157,996382,2.006326768958157
b64f7d56f1b369fac6a3bcb1efd784da-Kakuro-easy-126-ext.xml.hg_7.cnf,200515,22519539,3.541543545807043,79753928,SAT,225.74113750457764,112.30850061092688,0.282362757104578,4,1,0.5220919925757138,1446,1,526.4519203630631,397.7454454778944,3.541543545807043,79753928,3.541543545807043
0398e6b20de133ba8b49c74b67dad7b7-6s133-sc2014.cnf,48258,140968,2.333323874921968,328924,UNSAT,203.78433275222773,2.921132247503005,0.4285731658377011,3,1,0.4714162247382835,2912,0,16.31607080441168,6.815947614903228,2.333323874921968,328924,2.333323874921968
c99fbb392c6adaf2835a455b1818e8e2-vlsat2_32480_4362044.dimacs.cnf,32480,4362044,2.006810339373009,8753795,TIMEOUT,1800.059968471527,134.2993842364532,0.4983031930722618,58,1,0.6120766512697285,556,1,140.8689094012686,269.51339285714283,2.0068103393730095,8753795,2.0068103393730095
cbc2609e6152691c9d31838db9e46bad-62bits_14.dimacs-sr2015.cnf,1164,28980,6.917253278122844,200462,TIMEOUT,1800.0218541622162,24.89690721649485,0.1445660524189123,30,2,2.054885049324705,988,7,177.01046568036793,172.21821305841925,6.9172532781228435,200462,6.9172532781228435
